Date,open,close,low,high,volume,macd_12_26_9,macdh_12_26_9,macds_12_26_9
2022-07-31 00:00:00+00:00,23652.0703125,23336.896484375,23275.703125,24121.642578125,23553591896,460.5334848295897,212.21740199464688,248.31608283494285
2022-08-01 00:00:00+00:00,23336.71875,23314.19921875,22890.796875,23464.787109375,25849159141,465.6710450515602,173.88396977329387,291.78707527826634
2022-08-02 00:00:00+00:00,23308.43359375,22978.1171875,22710.083984375,23415.041015625,28389250717,437.57944392858553,116.63389492025533,320.9455490083302
2022-08-03 00:00:00+00:00,22981.302734375,22846.5078125,22747.8359375,23578.650390625,26288169966,400.08494083874757,63.31151346433387,336.7734273744137
2022-08-04 00:00:00+00:00,22848.21484375,22630.95703125,22485.701171875,23198.009765625,25120229769,348.9545989924263,9.744937294410079,339.20966169801625
2022-08-05 00:00:00+00:00,22626.833984375,23289.314453125,22612.177734375,23422.828125,28881249043,357.43706454453786,14.581922277217302,342.85514226732056
2022-08-06 00:00:00+00:00,23291.423828125,22961.279296875,22961.279296875,23326.5625,15978259885,333.841467375456,-7.210939913491643,341.0524072889476
2022-08-07 00:00:00+00:00,22963.505859375,23175.890625,22894.556640625,23359.009765625,15886817043,328.6704192173347,-9.905590457290373,338.5760096746251
2022-08-08 00:00:00+00:00,23179.52734375,23809.486328125,23176.546875,24203.689453125,28575544847,371.416743340269,26.27258693251514,345.1441564077539
2022-08-09 00:00:00+00:00,23811.484375,23164.318359375,22982.0,23898.615234375,23555719219,349.2083930138979,3.251389284915149,345.9570037289827
2022-08-10 00:00:00+00:00,23162.8984375,23947.642578125,22771.51953125,24127.4140625,32837431722,390.31650758139585,35.4876030819305,354.82890449946535
2022-08-11 00:00:00+00:00,23948.345703125,23957.529296875,23900.99609375,24822.62890625,37127036580,418.86435259774225,51.22835847862149,367.63599411912077
2022-08-12 00:00:00+00:00,23957.203125,24402.818359375,23657.265625,24412.56640625,27265804688,471.97914951826533,83.47452431931566,388.50462519894967
2022-08-13 00:00:00+00:00,24402.1875,24424.068359375,24346.115234375,24860.05078125,22987346289,509.9097835782959,97.12412670347697,412.7856568748189
2022-08-14 00:00:00+00:00,24429.056640625,24319.333984375,24206.259765625,24974.9140625,22994133555,525.4617001942352,90.14083465553296,435.3208655387022
2022-08-15 00:00:00+00:00,24318.31640625,24136.97265625,23839.775390625,25135.58984375,35123501685,517.1107403113492,65.43189981811759,451.67884049323163
2022-08-16 00:00:00+00:00,24126.13671875,23883.291015625,23733.5,24228.416015625,27753685646,484.43825351209307,26.20753041508914,458.23072309700393
2022-08-17 00:00:00+00:00,23881.31640625,23335.998046875,23243.353515625,24407.05859375,30931623076,409.660789099431,-38.855947198058345,448.51673629748933
2022-08-18 00:00:00+00:00,23341.0390625,23212.73828125,23177.6015625,23563.83203125,23747613147,336.57326970518625,-89.5547732738425,426.12804297902875
2022-08-19 00:00:00+00:00,23213.3125,20877.552734375,20868.84765625,23213.3125,40509610260,89.19276764040842,-269.54822027089625,358.74098791130467
2022-08-20 00:00:00+00:00,20872.841796875,21166.060546875,20856.73046875,21350.806640625,27595671000,-82.62543859427751,-353.0931412044658,270.46770261018827
2022-08-21 00:00:00+00:00,21160.392578125,21534.12109375,21103.197265625,21668.845703125,23102307723,-186.93828659331484,-365.92479136280247,178.98650476948765
2022-08-22 00:00:00+00:00,21531.462890625,21398.908203125,20939.18359375,21531.462890625,31666498758,-277.3207395587342,-365.04579546257753,87.7250559038433
2022-08-23 00:00:00+00:00,21401.044921875,21528.087890625,20955.138671875,21646.203125,31878280659,-334.6679200637336,-337.91438077406156,3.2464607103279235
2022-08-24 00:00:00+00:00,21526.455078125,21395.01953125,21195.005859375,21783.076171875,31962253368,-386.3993075882936,-311.7166146388972,-74.6826929493964
2022-08-25 00:00:00+00:00,21395.458984375,21600.904296875,21362.44140625,21789.63671875,31028679593,-406.10233009940566,-265.1357097200074,-140.96662037939825
2022-08-26 00:00:00+00:00,21596.0859375,20260.01953125,20199.482421875,21804.908203125,42326789564,-523.8763908049841,-306.32781634046864,-217.54857446451544
2022-08-27 00:00:00+00:00,20262.48046875,20041.73828125,19890.5234375,20340.775390625,30116729776,-627.59216325745,-328.03487103434765,-299.55729222310237
2022-08-28 00:00:00+00:00,20041.03515625,19616.814453125,19616.814453125,20139.0546875,24366810591,-735.5959694081575,-348.8309417480441,-386.76502766011345
2022-08-29 00:00:00+00:00,19615.154296875,20297.994140625,19600.78515625,20357.462890625,32637854078,-757.4923556298454,-296.5818623757856,-460.9104932540598
2022-08-30 00:00:00+00:00,20298.611328125,19796.80859375,19617.640625,20542.64453125,34483360283,-805.9958658889445,-276.0682981079078,-529.9275677810367
2022-08-31 00:00:00+00:00,19799.58203125,20049.763671875,19799.58203125,20420.990234375,33225232872,-814.63330084677,-227.76458645258663,-586.8687143941834
2022-09-01 00:00:00+00:00,20050.498046875,20127.140625,19653.96875,20198.390625,30182031010,-805.9444311103471,-175.26057337293093,-630.6838577374161
2022-09-02 00:00:00+00:00,20126.072265625,19969.771484375,19814.765625,20401.568359375,29123998928,-802.5060238041988,-137.45773285342602,-665.0482909507728
2022-09-03 00:00:00+00:00,19969.71875,19832.087890625,19698.35546875,20037.009765625,23613051457,-801.6500537773973,-109.28141026129947,-692.3686435160978
2022-09-04 00:00:00+00:00,19832.470703125,19986.712890625,19636.81640625,19999.689453125,25245861652,-779.5090510067967,-69.71232599255904,-709.7967250142376
2022-09-05 00:00:00+00:00,19988.7890625,19812.37109375,19673.046875,20031.16015625,28813460025,-767.1864252135165,-45.91176015942301,-721.2746650540935
2022-09-06 00:00:00+00:00,19817.724609375,18837.66796875,18800.171875,20155.26953125,43403978910,-826.5431765126414,-84.21480916683834,-742.328367345803
2022-09-07 00:00:00+00:00,18837.68359375,19290.32421875,18644.466796875,19427.171875,35239757134,-827.5191277981357,-68.15260836186621,-759.3665194362695
2022-09-08 00:00:00+00:00,19289.94140625,19329.833984375,19076.71484375,19417.3515625,32194477850,-815.701568410157,-45.068039179109974,-770.6335292310471
2022-09-09 00:00:00+00:00,19328.140625,21381.15234375,19310.962890625,21439.41015625,48469528171,-633.5091206385441,109.69952687400246,-743.2086475125466
2022-09-10 00:00:00+00:00,21376.912109375,21680.5390625,21168.72265625,21760.275390625,36913738894,-459.6635715082157,226.83606080346476,-686.4996323116804
2022-09-11 00:00:00+00:00,21678.54296875,21769.255859375,21406.9453125,21770.552734375,34493951963,-311.1443390028762,300.2842346470434,-611.4285736499196
2022-09-12 00:00:00+00:00,21770.1484375,22370.44921875,21603.896484375,22439.181640625,50212088965,-143.27886789894546,374.51976460077935,-517.7986324997248
2022-09-13 00:00:00+00:00,22371.48046875,20296.70703125,20062.669921875,22673.8203125,51091116622,-175.55425600385206,273.79550119669824,-449.3497572005503
2022-09-14 00:00:00+00:00,20184.5546875,20241.08984375,19793.396484375,20467.201171875,37872380889,-203.27732140223816,196.85794863864976,-400.1352700408879
2022-09-15 00:00:00+00:00,20242.2890625,19701.2109375,19636.734375,20318.166015625,36389011503,-265.7483842909787,107.50950859992736,-373.2578928909061
2022-09-16 00:00:00+00:00,19704.005859375,19772.583984375,19400.076171875,19870.62890625,30123362273,-305.97090122756344,53.82959333067413,-359.8004945582376
2022-09-17 00:00:00+00:00,19777.033203125,20127.576171875,19777.033203125,20162.53125,24957448100,-305.6789562208687,43.2972306698951,-348.9761868907638
2022-09-18 00:00:00+00:00,20127.234375,19419.505859375,19387.4921875,20127.234375,31254779144,-358.4509449623947,-7.579806457304699,-350.87113850509
2022-09-19 00:00:00+00:00,19418.572265625,19544.12890625,18390.318359375,19639.48046875,40177002624,-385.77016949678,-27.91922479335193,-357.85094470342807
2022-09-20 00:00:00+00:00,19545.591796875,18890.7890625,18813.455078125,19602.45703125,36791346508,-454.89615722888266,-77.63617002036369,-377.25998720851896
2022-09-21 00:00:00+00:00,18891.283203125,18547.400390625,18290.314453125,19674.630859375,46363793975,-531.2635213596914,-123.2028273209379,-408.06069403875347
2022-09-22 00:00:00+00:00,18534.650390625,19413.55078125,18415.591796875,19456.91015625,41135767926,-515.946598604798,-86.30872365283562,-429.63787495196243
2022-09-23 00:00:00+00:00,19412.400390625,19297.638671875,18617.552734375,19464.671875,38896078052,-507.31297726715275,-62.140081852152264,-445.1728954150005
2022-09-24 00:00:00+00:00,19296.990234375,18937.01171875,18861.974609375,19310.197265625,26149643168,-523.5353616277753,-62.689972970219856,-460.8453886575554
2022-09-25 00:00:00+00:00,18936.310546875,18802.09765625,18696.46875,19134.732421875,23359966112,-541.0413673333569,-64.15678294064116,-476.88458439271574
2022-09-26 00:00:00+00:00,18803.900390625,19222.671875,18721.28515625,19274.873046875,44148798321,-515.0411051530209,-30.52521660824408,-484.51588854477683
2022-09-27 00:00:00+00:00,19221.83984375,19110.546875,18915.66796875,20338.455078125,58571439619,-497.74555951141156,-10.583736773307749,-487.1618227381038
2022-09-28 00:00:00+00:00,19104.62109375,19426.720703125,18553.296875,19688.34375,53071298734,-453.30076043167355,27.08884984514424,-480.3896102768178
2022-09-29 00:00:00+00:00,19427.779296875,19573.05078125,18924.353515625,19589.265625,41037843771,-401.6404613543127,62.99931913800407,-464.6397804923168
2022-09-30 00:00:00+00:00,19573.431640625,19431.7890625,19265.662109375,20109.849609375,43975248085,-367.8575098822548,77.42581648804963,-445.28332637030445
2022-10-01 00:00:00+00:00,19431.10546875,19312.095703125,19231.08203125,19471.154296875,18719537670,-346.745465347085,78.83028881857558,-425.57575416566056
2022-10-02 00:00:00+00:00,19311.849609375,19044.107421875,18970.62109375,19370.30859375,20765955327,-347.63115698936235,62.35567774103862,-409.986834730401
2022-10-03 00:00:00+00:00,19044.068359375,19623.580078125,19025.2265625,19653.54296875,30484729489,-298.137727355941,89.47928589956803,-387.61701325550905
2022-10-04 00:00:00+00:00,19623.583984375,20336.84375,19523.83984375,20380.34375,35887278685,-199.0647163271242,150.84183754270794,-349.9065538698321
2022-10-05 00:00:00+00:00,20335.900390625,20160.716796875,19801.80078125,20343.748046875,33223790572,-133.2248809689154,173.3453383207334,-306.5702192896488
2022-10-06 00:00:00+00:00,20161.0390625,19955.443359375,19900.087890625,20408.392578125,34711412966,-96.4978211473026,168.05791851387698,-264.5557396611796
2022-10-07 00:00:00+00:00,19957.55859375,19546.849609375,19395.79296875,20041.0859375,29227315390,-99.21774212869423,132.2703980259883,-231.48814015468253
2022-10-08 00:00:00+00:00,19546.328125,19416.568359375,19299.4140625,19601.6953125,16437423167,-110.61085409840598,96.70182884502125,-207.31268294342723
2022-10-09 00:00:00+00:00,19417.478515625,19446.42578125,19349.259765625,19542.5390625,16837262532,-115.89477023167274,73.13433016940363,-189.02910040107636
2022-10-10 00:00:00+00:00,19446.416015625,19141.484375,19102.978515625,19515.466796875,27425022774,-143.0396626268921,36.79155021934744,-179.83121284623954
2022-10-11 00:00:00+00:00,19139.0,19051.41796875,18925.603515625,19241.9609375,28711532910,-169.8617313823852,7.97558517108348,-177.83731655346867
2022-10-12 00:00:00+00:00,19052.646484375,19157.4453125,19029.7578125,19203.19921875,24950173846,-180.48240476481078,-2.1160705690736847,-178.3663341957371
2022-10-13 00:00:00+00:00,19156.966796875,19382.904296875,18319.822265625,19453.328125,44219840004,-168.7613335357746,7.684000527969999,-176.4453340637446
2022-10-14 00:00:00+00:00,19382.533203125,19185.65625,19115.408203125,19889.146484375,38452356727,-173.38983892144824,2.4443961138370867,-175.83423503528533
2022-10-15 00:00:00+00:00,19185.4375,19067.634765625,19019.25,19212.541015625,16192235532,-184.455027490887,-6.896633964481339,-177.55839352640567
2022-10-16 00:00:00+00:00,19068.9140625,19268.09375,19068.9140625,19389.603515625,17988916650,-175.0312530867086,2.0217123517576567,-177.05296543846626
2022-10-17 00:00:00+00:00,19268.5625,19550.7578125,19173.333984375,19635.802734375,27472552998,-143.10459575481218,27.158695746923257,-170.26329150173544
2022-10-18 00:00:00+00:00,19550.466796875,19334.416015625,19144.76953125,19666.994140625,30580012344,-133.7180463622426,29.236196111594268,-162.95424247383687
2022-10-19 00:00:00+00:00,19335.02734375,19139.53515625,19127.6875,19348.416015625,22425387184,-140.3861113026869,18.054504936919983,-158.4406162396069
2022-10-20 00:00:00+00:00,19138.0859375,19053.740234375,18971.458984375,19315.19921875,24493974420,-150.85457633377155,6.068831924668302,-156.92340825843985
2022-10-21 00:00:00+00:00,19053.203125,19172.46875,18770.970703125,19237.384765625,32459287866,-147.86600408509184,7.245923338678409,-155.11192742377025
2022-10-22 00:00:00+00:00,19172.380859375,19208.189453125,19132.244140625,19248.068359375,16104440957,-140.98993265424724,11.297595815618422,-152.28752846986566
2022-10-23 00:00:00+00:00,19207.734375,19567.0078125,19124.197265625,19646.65234375,22128794335,-105.37228753572708,37.53219274731086,-142.90448028303794
2022-10-24 00:00:00+00:00,19567.76953125,19345.572265625,19206.32421875,19589.125,30202235805,-93.93027544103461,39.179363873602654,-133.10963931463726
2022-10-25 00:00:00+00:00,19344.96484375,20095.857421875,19261.447265625,20348.412109375,47761524910,-24.043498225069925,87.25291287165388,-111.2964110967238
2022-10-26 00:00:00+00:00,20092.236328125,20770.44140625,20076.1171875,20938.134765625,58895950537,84.7980667031079,156.87558223986537,-72.07751553675746
2022-10-27 00:00:00+00:00,20772.802734375,20285.8359375,20255.373046875,20854.044921875,49625110402,130.4484512143208,162.02077340086262,-31.572322186541804
2022-10-28 00:00:00+00:00,20287.95703125,20595.3515625,20086.068359375,20724.98046875,43994715910,189.41853507678752,176.79268581066344,12.625849266124064
2022-10-29 00:00:00+00:00,20595.103515625,20818.4765625,20566.484375,20988.39453125,40369840645,251.26069724735862,190.90787838498764,60.35281886237098
2022-10-30 00:00:00+00:00,20817.982421875,20635.603515625,20547.462890625,20917.005859375,31486345556,282.2610006531104,177.52654543259152,104.73445522051887
2022-10-31 00:00:00+00:00,20633.6953125,20495.7734375,20287.458984375,20795.3203125,45668466815,292.17780192510327,149.9546773636675,142.22312456143575
2022-11-01 00:00:00+00:00,20494.8984375,20485.2734375,20359.845703125,20647.2890625,39819303159,295.78010717324287,122.84558608944567,172.9345210837972
2022-11-02 00:00:00+00:00,20482.958984375,20159.50390625,20087.134765625,20742.810546875,55552169483,269.244399593601,77.047902807843,192.19649678575797
2022-11-03 00:00:00+00:00,20162.689453125,20209.98828125,20086.240234375,20382.095703125,43228750179,249.41324665121647,45.7733998923668,203.63984675884967
2022-11-04 00:00:00+00:00,20208.76953125,21147.23046875,20188.01953125,21209.560546875,64072727950,305.7994609083071,81.7276913195659,224.07176958874118
2022-11-05 00:00:00+00:00,21144.83203125,21282.69140625,21097.634765625,21446.88671875,37846047609,357.29780087146355,106.58082502617788,250.71697584528567
2022-11-06 00:00:00+00:00,21285.056640625,20926.486328125,20920.19140625,21345.376953125,35082693210,365.15851340389054,91.55323004688387,273.60528335700667
2022-11-07 00:00:00+00:00,20924.62109375,20602.81640625,20489.97265625,21053.24609375,53510852236,341.3360179061783,54.18458763933734,287.151430266841
2022-11-08 00:00:00+00:00,20600.671875,18541.271484375,17603.544921875,20664.607421875,118992465607,154.32807447028972,-106.258684637241,260.5867591075307
2022-11-09 00:00:00+00:00,18543.76171875,15880.7802734375,15682.6923828125,18590.458984375,102905151606,-206.17976213654765,-373.4132169952627,167.23345485871505
2022-11-10 00:00:00+00:00,15883.158203125,17586.771484375,15834.0185546875,18054.3125,83202283721,-350.1888279829436,-413.93782627332695,63.74899829038331
2022-11-11 00:00:00+00:00,17583.251953125,17034.29296875,16543.482421875,17650.943359375,55871616488,-503.0980480209146,-453.4776370490383,-49.620410971876275
2022-11-12 00:00:00+00:00,17036.875,16799.185546875,16651.775390625,17066.67578125,29717699419,-635.920415915094,-469.0400039545742,-166.88041196051984
2022-11-13 00:00:00+00:00,16799.72265625,16353.365234375,16320.634765625,16920.765625,27209183682,-768.3005818901365,-481.1361359436934,-287.16444594644315
2022-11-14 00:00:00+00:00,16352.0283203125,16618.19921875,15872.94140625,17109.32421875,49630243054,-842.1353162293854,-443.97669622635374,-398.1586200030316
2022-11-15 00:00:00+00:00,16617.484375,16884.61328125,16542.55078125,17051.962890625,36599436183,-869.1336550566666,-376.780028042908,-492.3536270137586
2022-11-16 00:00:00+00:00,16884.341796875,16669.439453125,16430.111328125,16960.294921875,33925512989,-897.546406466281,-324.15422356201793,-573.3921829042631
2022-11-17 00:00:00+00:00,16670.42578125,16687.517578125,16460.68359375,16726.439453125,27868914022,-908.136530431464,-267.7954780217607,-640.3410524097034
2022-11-18 00:00:00+00:00,16687.912109375,16697.77734375,16564.611328125,16947.05859375,26862218609,-905.2660590103769,-211.9400052805388,-693.3260537298381
2022-11-19 00:00:00+00:00,16696.220703125,16711.546875,16570.41015625,16797.876953125,16106223492,-891.602267694594,-158.62097117180463,-732.9812965227894
2022-11-20 00:00:00+00:00,16712.919921875,16291.83203125,16248.6923828125,16746.779296875,21313378652,-904.2178344820059,-136.98923036737312,-767.2286041146327
2022-11-21 00:00:00+00:00,16291.2236328125,15787.2841796875,15599.046875,16291.2236328125,37429485518,-944.0461802722057,-141.45406092605833,-802.5921193461473
2022-11-22 00:00:00+00:00,15782.30078125,16189.76953125,15656.6064453125,16253.0478515625,30726828760,-932.3852700940479,-103.83452059832041,-828.5507494957275
2022-11-23 00:00:00+00:00,16195.5888671875,16610.70703125,16170.5029296875,16638.193359375,32958875628,-879.0446963636459,-40.39515749433474,-838.6495388693112
2022-11-24 00:00:00+00:00,16611.63671875,16604.46484375,16501.767578125,16771.474609375,26129037414,-827.7339974710158,8.732433118636322,-836.4664305896521
2022-11-25 00:00:00+00:00,16593.095703125,16402.5390625,16388.650390625,16603.31640625,24570638336,-794.208480917292,33.8063597378881,-828.0148406551801
